34738;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34746;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34779;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34780;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34794;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34820;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34825;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34845;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34857;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34858;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34885;1/1/2021 00:00;VA;IN Correction;1300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34891;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34920;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34941;1/1/2021 00:00;VA;IN Correction;580;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34943;1/1/2021 00:00;VA;IN Correction;800;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34945;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34961;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
34995;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35003;1/1/2021 00:00;VA;IN Correction;800;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35029;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35030;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35058;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35068;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35092;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35106;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35108;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35150;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35161;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35206;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35233;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35282;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35298;1/1/2021 00:00;VA;IN Correction;800;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35307;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35313;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35348;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35354;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35413;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35431;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35484;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35509;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35519;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35572;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35573;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35588;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35641;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35668;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35688;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35696;1/1/2021 00:00;VA;IN Correction;580;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35713;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35779;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35791;1/1/2021 00:00;VA;IN Correction;2700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35848;1/1/2021 00:00;VA;IN Correction;1300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35873;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35887;1/1/2021 00:00;VA;IN Correction;1080;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35927;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
35944;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
36064;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
36115;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
36445;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
36468;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
36870;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37007;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37089;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37091;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37096;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37113;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37127;1/1/2021 00:00;VA;IN Correction;2600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37168;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37169;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37188;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37194;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37226;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37276;1/1/2021 00:00;VA;IN Correction;2600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37308;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37327;1/1/2021 00:00;VA;IN Correction;250;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37350;1/1/2021 00:00;VA;IN Correction;1100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37458;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37483;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37487;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37490;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37494;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37526;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37538;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37541;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37550;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37575;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37587;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37590;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37593;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37633;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37636;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37649;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37659;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37664;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37694;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37737;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37765;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37818;1/1/2021 00:00;VA;IN Correction;640;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37827;1/1/2021 00:00;VA;IN Correction;2600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37835;1/1/2021 00:00;VA;IN Correction;180;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37870;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37888;1/1/2021 00:00;VA;IN Correction;2100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37911;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37918;1/1/2021 00:00;VA;IN Correction;1100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37924;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37942;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37954;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37960;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
37981;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38078;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38199;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38204;1/1/2021 00:00;VA;IN Correction;1100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38216;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38220;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38223;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38229;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38234;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38237;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38242;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38292;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38306;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38316;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38323;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38334;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38337;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38524;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38538;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38540;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38553;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38557;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38561;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38562;1/1/2021 00:00;VA;IN Correction;1000;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38567;1/1/2021 00:00;VA;IN Correction;1400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38580;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38588;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38595;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38605;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38607;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38613;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38614;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38615;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38622;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38623;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38624;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38627;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38628;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38630;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38634;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38648;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38701;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38716;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38747;1/1/2021 00:00;VA;IN Correction;1000;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38791;1/1/2021 00:00;VA;IN Correction;900;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38821;1/1/2021 00:00;VA;IN Correction;700;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38828;1/1/2021 00:00;VA;IN Correction;100;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38833;1/1/2021 00:00;VA;IN Correction;500;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38835;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38859;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38864;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38871;1/1/2021 00:00;VA;IN Correction;300;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38873;1/1/2021 00:00;VA;IN Correction;400;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38879;1/1/2021 00:00;VA;IN Correction;600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38886;1/1/2021 00:00;VA;IN Correction;200;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
38901;1/1/2021 00:00;VA;IN Correction;2600;TRUE;MAN UPD SAP DIFF;TRUE;100;IN Correction;;
