34857;SingleFUnbid;*;Enl Lista 2022
64373;SingleFUnbid;*;Enl Lista 2022
38629;SingleFUnbid;*;Enl Lista 2022
39280;SingleFUnbid;*;Enl Lista 2022
35092;SingleFUnbid;*;Enl Lista 2022
62108;SingleFUnbid;*;Enl Lista 2022
39103;SingleFUnbid;*;Enl Lista 2022
62341;SingleFUnbid;*;Enl Lista 2022
62200;SingleFUnbid;*;Enl Lista 2022
35519;SingleFUnbid;*;Enl Lista 2022
86561;SingleFUnbid;*;Enl Lista 2022
38622;SingleFUnbid;*;Enl Lista 2022
31781;SingleFUnbid;*;Enl Lista 2022
38613;SingleFUnbid;*;Enl Lista 2022
39125;SingleFUnbid;*;Enl Lista 2022
38242;SingleFUnbid;*;Enl Lista 2022
37541;SingleFUnbid;*;Enl Lista 2022
35713;SingleFUnbid;*;Enl Lista 2022
37633;SingleFUnbid;*;Enl Lista 2022
32859;SingleFUnbid;*;Enl Lista 2022
38337;SingleFUnbid;*;Enl Lista 2022
37496;SingleFUnbid;*;Enl Lista 2022
30589;SingleFUnbid;*;Enl Lista 2022
37924;SingleFUnbid;*;Enl Lista 2022
38879;SingleFUnbid;*;Enl Lista 2022
31637;SingleFUnbid;*;Enl Lista 2022
38234;SingleFUnbid;*;Enl Lista 2022
37492;SingleFUnbid;*;Enl Lista 2022
37769;SingleFUnbid;*;Enl Lista 2022
37091;SingleFUnbid;*;Enl Lista 2022
65730;SingleFUnbid;*;Enl Lista 2022
38078;SingleFUnbid;*;Enl Lista 2022
62375;SingleFUnbid;*;Enl Lista 2022
34478;SingleFUnbid;*;Enl Lista 2022
38798;SingleFUnbid;*;Enl Lista 2022
38901;SingleFUnbid;*;Enl Lista 2022
34885;SingleFUnbid;*;Enl Lista 2022
69281;SingleFUnbid;*;Enl Lista 2022
35668;SingleFUnbid;*;Enl Lista 2022
35742;SingleFUnbid;*;Enl Lista 2022
30369;SingleFUnbid;*;Enl Lista 2022
38649;SingleFUnbid;*;Enl Lista 2022
34748;SingleFUnbid;*;Enl Lista 2022
30599;SingleFUnbid;*;Enl Lista 2022
69727;SingleFUnbid;*;Enl Lista 2022
39264;SingleFUnbid;*;Enl Lista 2022
68372;SingleFUnbid;*;Enl Lista 2022
39118;SingleFUnbid;*;Enl Lista 2022
39924;SingleFUnbid;*;Enl Lista 2022
37870;SingleFUnbid;*;Enl Lista 2022
68848;SingleFUnbid;*;Enl Lista 2022
37200;SingleFUnbid;*;Enl Lista 2022
17475;SingleFUnbid;*;Enl Lista 2022
38595;SingleFUnbid;*;Enl Lista 2022
61707;SingleFUnbid;*;Enl Lista 2022
37368;SingleFUnbid;*;Enl Lista 2022
32857;SingleFUnbid;*;Enl Lista 2022
34387;SingleFUnbid;*;Enl Lista 2022
39594;SingleFUnbid;*;Enl Lista 2022
62338;SingleFUnbid;*;Enl Lista 2022
39827;SingleFUnbid;*;Enl Lista 2022
64750;SingleFUnbid;*;Enl Lista 2022
39563;SingleFUnbid;*;Enl Lista 2022
30744;SingleFUnbid;*;Enl Lista 2022
35779;SingleFUnbid;*;Enl Lista 2022
37169;SingleFUnbid;*;Enl Lista 2022
38226;SingleFUnbid;*;Enl Lista 2022
67620;SingleFUnbid;*;Enl Lista 2022
37195;SingleFUnbid;*;Enl Lista 2022
39780;SingleFUnbid;*;Enl Lista 2022
34634;SingleFUnbid;*;Enl Lista 2022
86620;SingleFUnbid;*;Enl Lista 2022
69794;SingleFUnbid;*;Enl Lista 2022
34510;SingleFUnbid;*;Enl Lista 2022
86616;SingleFUnbid;*;Enl Lista 2022
67542;SingleFUnbid;*;Enl Lista 2022
35431;SingleFUnbid;*;Enl Lista 2022
34982;SingleFUnbid;*;Enl Lista 2022
38323;SingleFUnbid;*;Enl Lista 2022
34586;SingleFUnbid;*;Enl Lista 2022
35233;SingleFUnbid;*;Enl Lista 2022
62131;SingleFUnbid;*;Enl Lista 2022
34995;SingleFUnbid;*;Enl Lista 2022
39912;SingleFUnbid;*;Enl Lista 2022
37568;SingleFUnbid;*;Enl Lista 2022
39213;SingleFUnbid;*;Enl Lista 2022
38334;SingleFUnbid;*;Enl Lista 2022
35080;SingleFUnbid;*;Enl Lista 2022
62718;SingleFUnbid;*;Enl Lista 2022
37694;SingleFUnbid;*;Enl Lista 2022
37122;SingleFUnbid;*;Enl Lista 2022
38873;SingleFUnbid;*;Enl Lista 2022
37139;SingleFUnbid;*;Enl Lista 2022
35927;SingleFUnbid;*;Enl Lista 2022
34461;SingleFUnbid;*;Enl Lista 2022
39669;SingleFUnbid;*;Enl Lista 2022
38540;SingleFUnbid;*;Enl Lista 2022
37819;SingleFUnbid;*;Enl Lista 2022
37818;SingleFUnbid;*;Enl Lista 2022
38316;SingleFUnbid;*;Enl Lista 2022
31784;SingleFUnbid;*;Enl Lista 2022
39478;SingleFUnbid;*;Enl Lista 2022
30989;SingleFUnbid;*;Enl Lista 2022
38237;SingleFUnbid;*;Enl Lista 2022
39165;SingleFUnbid;*;Enl Lista 2022
18134;SingleFUnbid;*;Enl Lista 2022
37089;SingleFUnbid;*;Enl Lista 2022
37744;SingleFUnbid;*;Enl Lista 2022
31780;SingleFUnbid;*;Enl Lista 2022
39389;SingleFUnbid;*;Enl Lista 2022
30592;SingleFUnbid;*;Enl Lista 2022
30201;SingleFUnbid;*;Enl Lista 2022
38992;SingleFUnbid;*;Enl Lista 2022
38562;SingleFUnbid;*;Enl Lista 2022
38975;SingleFUnbid;*;Enl Lista 2022
35848;SingleFUnbid;*;Enl Lista 2022
68451;SingleFUnbid;*;Enl Lista 2022
62679;SingleFUnbid;*;Enl Lista 2022
34106;SingleFUnbid;*;Enl Lista 2022
61656;SingleFUnbid;*;Enl Lista 2022
39834;SingleFUnbid;*;Enl Lista 2022
39313;SingleFUnbid;*;Enl Lista 2022
34941;SingleFUnbid;*;Enl Lista 2022
37168;SingleFUnbid;*;Enl Lista 2022
30663;SingleFUnbid;*;Enl Lista 2022
37480;SingleFUnbid;*;Enl Lista 2022
38903;SingleFUnbid;*;Enl Lista 2022
38883;SingleFUnbid;*;Enl Lista 2022
31925;SingleFUnbid;*;Enl Lista 2022
35016;SingleFUnbid;*;Enl Lista 2022
35348;SingleFUnbid;*;Enl Lista 2022
39477;SingleFUnbid;*;Enl Lista 2022
39003;SingleFUnbid;*;Enl Lista 2022
34820;SingleFUnbid;*;Enl Lista 2022
34845;SingleFUnbid;*;Enl Lista 2022
37971;SingleFUnbid;*;Enl Lista 2022
38567;SingleFUnbid;*;Enl Lista 2022
34871;SingleFUnbid;*;Enl Lista 2022
34715;SingleFUnbid;*;Enl Lista 2022
37864;SingleFUnbid;*;Enl Lista 2022
37087;SingleFUnbid;*;Enl Lista 2022
69787;SingleFUnbid;*;Enl Lista 2022
63241;SingleFUnbid;*;Enl Lista 2022
38805;SingleFUnbid;*;Enl Lista 2022
34709;SingleFUnbid;*;Enl Lista 2022
37276;SingleFUnbid;*;Enl Lista 2022
37911;SingleFUnbid;*;Enl Lista 2022
38623;SingleFUnbid;*;Enl Lista 2022
30008;SingleFUnbid;*;Enl Lista 2022
64152;SingleFUnbid;*;Enl Lista 2022
36929;SingleFUnbid;*;Enl Lista 2022
30043;SingleFUnbid;*;Enl Lista 2022
35688;SingleFUnbid;*;Enl Lista 2022
39429;SingleFUnbid;*;Enl Lista 2022
39804;SingleFUnbid;*;Enl Lista 2022
17883;SingleFUnbid;*;Enl Lista 2022
37575;SingleFUnbid;*;Enl Lista 2022
38040;SingleFUnbid;*;Enl Lista 2022
34580;SingleFUnbid;*;Enl Lista 2022
37827;SingleFUnbid;*;Enl Lista 2022
37032;SingleFUnbid;*;Enl Lista 2022
39384;SingleFUnbid;*;Enl Lista 2022
39427;SingleFUnbid;*;Enl Lista 2022
39642;SingleFUnbid;*;Enl Lista 2022
39428;SingleFUnbid;*;Enl Lista 2022
30593;SingleFUnbid;*;Enl Lista 2022
34717;SingleFUnbid;*;Enl Lista 2022
39266;SingleFUnbid;*;Enl Lista 2022
39298;SingleFUnbid;*;Enl Lista 2022
36055;SingleFUnbid;*;Enl Lista 2022
31918;SingleFUnbid;*;Enl Lista 2022
38564;SingleFUnbid;*;Enl Lista 2022
