30071;SingleFUnbid;*;Enligt listan 2023
34871;SingleFUnbid;*;Enligt listan 2023
36870;SingleFUnbid;*;Enligt listan 2023
39780;SingleFUnbid;*;Enligt listan 2023
35431;SingleFUnbid;*;Enligt listan 2023
34717;SingleFUnbid;*;Enligt listan 2023
38204;SingleFUnbid;*;Enligt listan 2023
30764;SingleFUnbid;*;Enligt listan 2023
86729;SingleFUnbid;*;Enligt listan 2023
31925;SingleFUnbid;*;Enligt listan 2023
38237;SingleFUnbid;*;Enligt listan 2023
93199;SingleFUnbid;*;Enligt listan 2023
30028;SingleFUnbid;*;Enligt listan 2023
37769;SingleFUnbid;*;Enligt listan 2023
34715;SingleFUnbid;*;Enligt listan 2023
37859;SingleFUnbid;*;Enligt listan 2023
37480;SingleFUnbid;*;Enligt listan 2023
38871;SingleFUnbid;*;Enligt listan 2023
38613;SingleFUnbid;*;Enligt listan 2023
37368;SingleFUnbid;*;Enligt listan 2023
34995;SingleFUnbid;*;Enligt listan 2023
37942;SingleFUnbid;*;Enligt listan 2023
39131;SingleFUnbid;*;Enligt listan 2023
38879;SingleFUnbid;*;Enligt listan 2023
91679;SingleFUnbid;*;Enligt listan 2023
39260;SingleFUnbid;*;Enligt listan 2023
67620;SingleFUnbid;*;Enligt listan 2023
39834;SingleFUnbid;*;Enligt listan 2023
37091;SingleFUnbid;*;Enligt listan 2023
34709;SingleFUnbid;*;Enligt listan 2023
39707;SingleFUnbid;*;Enligt listan 2023
35282;SingleFUnbid;*;Enligt listan 2023
38595;SingleFUnbid;*;Enligt listan 2023
69742;SingleFUnbid;*;Enligt listan 2023
93319;SingleFUnbid;*;Enligt listan 2023
35641;SingleFUnbid;*;Enligt listan 2023
39827;SingleFUnbid;*;Enligt listan 2023
38883;SingleFUnbid;*;Enligt listan 2023
37350;SingleFUnbid;*;Enligt listan 2023
37888;SingleFUnbid;*;Enligt listan 2023
30593;SingleFUnbid;*;Enligt listan 2023
34510;SingleFUnbid;*;Enligt listan 2023
37575;SingleFUnbid;*;Enligt listan 2023
34080;SingleFUnbid;*;Enligt listan 2023
86057;SingleFUnbid;*;Enligt listan 2023
34779;SingleFUnbid;*;Enligt listan 2023
68026;SingleFUnbid;*;Enligt listan 2023
38634;SingleFUnbid;*;Enligt listan 2023
18134;SingleFUnbid;*;Enligt listan 2023
34251;SingleFUnbid;*;Enligt listan 2023
37276;SingleFUnbid;*;Enligt listan 2023
86858;SingleFUnbid;*;Enligt listan 2023
94747;SingleFUnbid;*;Enligt listan 2023
94735;SingleFUnbid;*;Enligt listan 2023
94736;SingleFUnbid;*;Enligt listan 2023
94739;SingleFUnbid;*;Enligt listan 2023
94882;SingleFUnbid;*;Enligt listan 2023
